Time,liquid % in condensor,condensor pressure(kpa),liquid % in reboiler,Mass Flow Rate in Feed Flow  (kg/h),Mass Flow rate in top outlet stream  (kg/h),Net Mass Flow in main tower,Mole Fraction HX at reboiler,HX Mole Fraction in Top Outler Stream,Feed Mole Fraction,Feed Mole Fraction,Feed Tray Temperature,Main Tower Pressure,Bottom Tower Pressure,Top Tower Pressure,Reflux Ratio,Duties Summary,MoleFractionTX,MoleFractionHX
21600,50.19689575,101.4969957,45.36669575,3407.816996,6252.176996,2601.636996,1055.596996,0.0538705,0.501001,0.498999,76.91519575,104.6269957,110.6949957,67.51609575,0.914842,0,0.971224,0.0287757
21630,49.94333774,101.5005377,45.02453774,3014.187538,5776.067538,2645.957538,1060.227538,0.0507834,0.501001,0.498999,76.74253774,104.3375377,110.4055377,67.22663774,0.888268,0,0.9711,0.0289
21660,50.02154951,101.4868495,44.89504951,3019.09685,5708.28685,2635.13685,1051.25685,0.0470255,0.501001,0.498999,76.83604951,104.4168495,110.4848495,67.30594951,0.885333,0,0.971015,0.0289849
21690,49.98218286,101.1197829,44.69938286,3036.979783,5680.419783,2590.399783,1045.819783,0.0441164,0.501001,0.498999,76.77598286,104.4097829,110.4777829,67.29888286,0.905662,0,0.971022,0.028978
21720,50.16035006,100.9124501,44.80865006,3058.98045,5683.49045,2518.11045,1042.26045,0.0426604,0.501001,0.498999,76.90585006,104.6404501,110.7084501,67.52955006,0.944886,0,0.971165,0.0288355
21750,49.90339865,100.3361986,44.56429865,3078.614199,5703.884199,2434.304199,1047.354199,0.0423976,0.501001,0.498999,76.60919865,104.4641986,110.5321986,67.35329865,1.01111,0,0.971507,0.0284926
21780,49.56344696,99.87164696,44.30954696,3088.906647,5739.056647,2352.106647,1053.866647,0.0433001,0.501001,0.498999,76.25594696,104.206647,110.274647,67.09574696,1.09668,0,0.972002,0.0279975
21810,49.83393817,100.2305382,44.70493817,3088.385538,5772.535538,2285.495538,1059.135538,0.0451958,0.501001,0.498999,76.53913817,104.5355382,110.6035382,67.42463817,1.18951,0,0.972547,0.027453
21840,49.48300373,100.1651037,44.47830373,3075.990104,5793.360104,2253.740104,1065.030104,0.0475331,0.501001,0.498999,76.22420373,104.2101037,110.2781037,67.09920373,1.2792,0,0.973183,0.0268169
21870,49.93576946,100.9833695,44.99466946,3057.603369,5787.173369,2254.813369,1068.943369,0.0500098,0.501001,0.498999,76.69526946,104.6333695,110.7013695,67.52246946,1.33382,0,0.973749,0.0262507
21900,49.84558957,101.2484896,44.89828957,3036.13049,5772.81049,2287.56049,1069.22049,0.0519852,0.501001,0.498999,76.61258957,104.4604896,110.5284896,67.34958957,1.32918,0,0.974163,0.0258366
21930,50.36635403,102.028254,45.34025403,3018.108254,5742.728254,2338.948254,1067.078254,0.0530821,0.501001,0.498999,77.08725403,104.868254,110.936254,67.75735403,1.26999,0,0.974494,0.0255062
21960,49.76500272,101.5364027,44.62160272,3006.665403,5706.475403,2393.495403,1062.905403,0.0532945,0.501001,0.498999,76.43020272,104.1654027,110.2334027,67.05450272,1.19571,0,0.974664,0.0253362
21990,50.03689423,101.7574942,44.74219423,3004.403494,5677.763494,2438.333494,1057.723494,0.0528264,0.501001,0.498999,76.62449423,104.3434942,110.4114942,67.23259423,1.11444,0,0.974751,0.0252489
22020,50.26837623,101.8174762,44.84797623,3010.387476,5657.077476,2464.087476,1054.007476,0.0519879,0.501001,0.498999,76.78357623,104.5274762,110.5954762,67.41657623,1.0567,0,0.974781,0.0252192
22050,50.45340234,101.7740023,44.94860234,3021.633002,5653.363002,2468.753002,1051.203002,0.0511665,0.501001,0.498999,76.91770234,104.7130023,110.7810023,67.60210234,1.02657,0,0.974796,0.0252037
22080,50.55535236,101.6402524,45.00995236,3034.970252,5662.710252,2454.150252,1051.530252,0.0506403,0.501001,0.498999,76.98665236,104.8502524,110.9182524,67.73935236,1.02032,0,0.974841,0.0251593
22110,50.25829112,101.1774911,44.72539112,3045.691491,5678.661491,2429.431491,1051.781491,0.0505645,0.501001,0.498999,76.68369112,104.6114911,110.6794911,67.50059112,1.0337,0,0.974936,0.0250635
22140,50.33437733,101.1801773,44.84407733,3052.621177,5697.561177,2400.141177,1055.151177,0.0509845,0.501001,0.498999,76.78287733,104.7511773,110.8191773,67.64027733,1.05967,0,0.975079,0.0249211
22170,49.982413,100.868413,44.554013,3053.367413,5715.657413,2376.647413,1058.217413,0.0517078,0.501001,0.498999,76.463013,104.457413,110.525413,67.346513,1.09426,0,0.975274,0.0247263
22200,49.65426975,100.6542697,44.27456975,3049.15027,5727.04027,2367.12027,1060.10027,0.052652,0.501001,0.498999,76.17116975,104.1602697,110.2282697,67.04936975,1.12355,0,0.975458,0.0245419
22230,49.55998415,100.7336842,44.20948415,3041.133684,5732.833684,2367.503684,1062.053684,0.0534783,0.501001,0.498999,76.11508415,104.0736842,110.1416842,66.96278415,1.14206,0,0.975657,0.0243434
22260,50.33552112,101.6745211,44.97762112,3032.839521,5723.859521,2383.099521,1063.079521,0.054108,0.501001,0.498999,76.90952112,104.8295211,110.8975211,67.71862112,1.14263,0,0.975815,0.0241852
22290,49.72242212,101.1784221,44.32412212,3024.661422,5710.931422,2404.661422,1062.481422,0.0543124,0.501001,0.498999,76.29972212,104.1814221,110.2494221,67.07052212,1.12858,0,0.975907,0.024093
22320,50.16661454,101.6735145,44.69981454,3020.251515,5698.051515,2427.871515,1060.061515,0.0541395,0.501001,0.498999,76.72711454,104.5815145,110.6495145,67.47061454,1.1015,0,0.975962,0.0240383
22350,49.55531561,101.0418156,44.01641561,3018.704816,5684.734816,2446.154816,1057.834816,0.0536692,0.501001,0.498999,76.09251561,103.9348156,110.0028156,66.82391561,1.07365,0,0.975976,0.0240243
22380,50.50393594,101.9159359,44.89703594,3022.345936,5677.505936,2457.695936,1056.535936,0.0530437,0.501001,0.498999,77.01743594,104.8659359,110.9339359,67.75503594,1.05304,0,0.975966,0.0240339
22410,49.84495305,101.1453531,44.18575305,3026.975353,5673.795353,2457.045353,1054.795353,0.052477,0.501001,0.498999,76.33695305,104.2053531,110.2733531,67.09445305,1.04064,0,0.975955,0.0240452
22440,50.41546593,101.6077659,44.73066593,3033.458766,5680.078766,2449.768766,1055.128766,0.0520457,0.501001,0.498999,76.89346593,104.7887659,110.8567659,67.67786593,1.03773,0,0.97596,0.0240395
22470,49.80642857,100.9209286,44.12192857,3038.168929,5688.108929,2435.328929,1055.128929,0.0518676,0.501001,0.498999,76.28642857,104.2089286,110.2769286,67.09802857,1.04687,0,0.975992,0.0240076
22500,50.44943094,101.5274309,44.78163094,3042.162431,5697.462431,2420.992431,1056.992431,0.0519138,0.501001,0.498999,76.94023094,104.8824309,110.9504309,67.77153094,1.06191,0,0.976054,0.0239463
22530,49.98021995,101.07182,44.33691995,3042.33682,5705.65682,2407.57682,1057.83682,0.0521744,0.501001,0.498999,76.48611995,104.43682,110.50482,67.32591995,1.07804,0,0.976129,0.0238711
22560,49.57954975,100.7259498,43.96244975,3040.15295,5710.80295,2400.89295,1058.82295,0.0525254,0.501001,0.498999,76.10624975,104.0529498,110.1209498,66.94204975,1.09398,0,0.976226,0.0237741
22590,49.86987543,101.0924754,44.26747543,3036.986475,5713.206475,2399.816475,1059.426475,0.0528785,0.501001,0.498999,76.41277543,104.3464754,110.4144754,67.23557543,1.10396,0,0.976319,0.0236811
22620,50.16537138,101.4634714,44.56307138,3033.092471,5710.392471,2406.432471,1060.602471,0.0531304,0.501001,0.498999,76.71657138,104.6324714,110.7004714,67.52157138,1.10594,0,0.976388,0.0236122
22650,49.91729121,101.2724912,44.30039121,3029.146491,5705.226491,2415.416491,1059.696491,0.053225,0.501001,0.498999,76.46949121,104.3664912,110.4344912,67.25559121,1.10015,0,0.976445,0.0235548
22680,49.60843881,100.9917388,43.96763881,3026.427739,5697.317739,2423.877739,1058.767739,0.0531536,0.501001,0.498999,76.15353881,104.0377388,110.1057388,66.92683881,1.08965,0,0.976479,0.0235211
22710,50.2833748,101.6601748,44.6146748,3026.516175,5692.366175,2433.116175,1058.356175,0.0529463,0.501001,0.498999,76.8174748,104.6961748,110.7641748,67.5852748,1.07846,0,0.976491,0.0235094
22740,49.62786561,100.9708656,43.93326561,3026.939866,5687.759866,2437.499866,1056.799866,0.0526907,0.501001,0.498999,76.14966561,104.0298656,110.0978656,66.91896561,1.06826,0,0.976495,0.0235048
22770,49.97096522,101.2672652,44.26106522,3029.461265,5686.911265,2438.091265,1056.601265,0.0524287,0.501001,0.498999,76.48296522,104.3712652,110.4392652,67.26036522,1.06229,0,0.976498,0.023502
22800,49.86817649,101.1135765,44.15327649,3032.124576,5687.844576,2434.394576,1056.394576,0.052245,0.501001,0.498999,76.37267649,104.2745765,110.3425765,67.16367649,1.06138,0,0.976507,0.0234928
22830,49.80916418,101.0170642,44.10186418,3034.497064,5691.457064,2428.107064,1056.597064,0.0521639,0.501001,0.498999,76.31246418,104.2270642,110.2950642,67.11616418,1.065,0,0.976528,0.0234716
22860,50.25722114,101.4476211,44.56492114,3036.427621,5696.697621,2421.707621,1057.487621,0.0521995,0.501001,0.498999,76.76412114,104.6876211,110.7556211,67.57672114,1.07115,0,0.976559,0.0234407
22890,49.82580959,101.0235096,44.15550959,3036.32851,5700.16851,2415.52851,1057.85851,0.0523253,0.501001,0.498999,76.34110959,104.2685096,110.3365096,67.15760959,1.07938,0,0.976604,0.0233959
22920,49.81075835,101.0327584,44.16075835,3035.530758,5702.500758,2412.230758,1058.470758,0.0524973,0.501001,0.498999,76.33435835,104.2607584,110.3287584,67.14985835,1.0865,0,0.976653,0.023347
22950,49.53490619,100.7906062,43.90180619,3033.665606,5703.125606,2411.745606,1058.485606,0.0526701,0.501001,0.498999,76.06390619,103.9856062,110.0536062,66.87470619,1.09051,0,0.976696,0.0233037
22980,50.05638292,101.3481829,44.43488292,3032.233183,5702.603183,2414.413183,1059.153183,0.0527937,0.501001,0.498999,76.59048292,104.5031829,110.5711829,67.39228292,1.09146,0,0.976738,0.0232621
23010,49.97578604,101.293286,44.35848604,3030.495286,5699.935286,2419.415286,1058.765286,0.0528478,0.501001,0.498999,76.51068604,104.415286,110.483286,67.30438604,1.08939,0,0.976766,0.0232345
23040,49.70238197,101.033482,44.08528197,3029.052482,5697.212482,2423.022482,1058.262482,0.0528275,0.501001,0.498999,76.23438197,104.132482,110.200482,67.02158197,1.08457,0,0.976786,0.0232142
23070,49.62257458,100.9514746,44.00417458,3028.644475,5693.664475,2427.334475,1057.684475,0.0527433,0.501001,0.498999,76.14917458,104.0444746,110.1124746,66.93357458,1.07901,0,0.976798,0.0232025
23100,50.48694787,101.8023479,44.86874787,3029.914348,5692.634348,2430.174348,1058.204348,0.0526259,0.501001,0.498999,77.00844787,104.9043479,110.9723479,67.79344787,1.07449,0,0.976803,0.0231969
23130,50.3785095,101.6716095,44.7645095,3030.824609,5691.864609,2430.274609,1057.844609,0.0525102,0.501001,0.498999,76.8941095,104.7946095,110.8626095,67.6837095,1.07144,0,0.976807,0.0231927
23160,50.00334074,101.2748407,44.39834074,3031.641841,5692.211841,2428.581841,1057.121841,0.052423,0.501001,0.498999,76.51604074,104.4218407,110.4898407,67.31094074,1.07069,0,0.976814,0.0231856
23190,49.87349483,101.1283948,44.28489483,3032.607395,5693.517395,2425.467395,1057.317395,0.05239,0.501001,0.498999,76.38599483,104.2973948,110.3653948,67.18649483,1.07217,0,0.976826,0.0231738
23220,50.30481237,101.5509124,44.73691237,3033.764912,5695.674912,2422.964912,1057.974912,0.0524018,0.501001,0.498999,76.81951237,104.7349124,110.8029124,67.62401237,1.07525,0,0.976845,0.0231555
23250,49.65690382,100.9052038,44.11030382,3033.312204,5697.112204,2419.752204,1057.662204,0.0524593,0.501001,0.498999,76.17400382,104.0922038,110.1602038,66.98130382,1.07883,0,0.976867,0.0231331
23280,49.6509798,100.9095798,44.1279798,3032.95958,5698.15958,2418.02958,1057.90958,0.0525301,0.501001,0.498999,76.1723798,104.0895798,110.1575798,66.9786798,1.08188,0,0.97689,0.0231102
23310,49.54822293,100.8237229,44.04752293,3032.117723,5698.557723,2417.977723,1058.047723,0.0526149,0.501001,0.498999,76.07322293,103.9877229,110.0557229,66.87682293,1.08393,0,0.976914,0.0230856
23340,49.64125139,100.9322514,44.15855139,3031.399251,5698.099251,2418.769251,1058.249251,0.0526762,0.501001,0.498999,76.16805139,104.0792514,110.1472514,66.96835139,1.08459,0,0.976933,0.023067
23370,49.96370142,101.2671014,44.49820142,3030.888101,5697.468101,2420.978101,1058.418101,0.0527053,0.501001,0.498999,76.49060142,104.3981014,110.4661014,67.28720142,1.08351,0,0.97695,0.0230499
23400,49.8803083,101.1916083,44.4282083,3030.200608,5695.870608,2423.000608,1058.040608,0.0527003,0.501001,0.498999,76.4062083,104.3106083,110.3786083,67.1997083,1.08144,0,0.976962,0.0230379
23430,50.38720465,101.6977047,44.94950465,3030.543705,5695.023705,2425.433705,1058.473705,0.052657,0.501001,0.498999,76.91040465,104.8137047,110.8817047,67.70280465,1.07896,0,0.976968,0.0230315
23460,49.92993353,101.2341335,44.50773353,3030.264134,5693.824134,2426.044134,1057.864134,0.0526067,0.501001,0.498999,76.45103353,104.3541335,110.4221335,67.24323353,1.07675,0,0.976973,0.0230267
23490,49.91864795,101.2142479,44.51204795,3030.642248,5693.522248,2426.132248,1057.712248,0.0525517,0.501001,0.498999,76.43764795,104.3422479,110.4102479,67.23134795,1.07526,0,0.976977,0.0230231
23520,50.1566946,101.4412946,44.7701946,3031.461295,5693.791295,2426.071295,1057.871295,0.052508,0.501001,0.498999,76.6735946,104.5812946,110.6492946,67.4703946,1.07487,0,0.976981,0.0230187
23550,49.81122749,101.0883275,44.44792749,3031.638327,5694.238327,2424.518327,1057.598327,0.052491,0.501001,0.498999,76.32862749,104.2383275,110.3063275,67.12742749,1.0756,0,0.976989,0.0230114
23580,49.56064247,100.8321425,44.22004247,3031.790142,5694.730142,2422.950142,1057.420142,0.052494,0.501001,0.498999,76.07834247,103.9901425,110.0581425,66.87924247,1.07676,0,0.976997,0.0230033
23610,50.31211647,101.5844165,44.99881647,3032.614416,5696.374416,2422.504416,1058.304416,0.0525182,0.501001,0.498999,76.83121647,104.7444165,110.8124165,67.63351647,1.07853,0,0.977009,0.022991
23640,50.3934569,101.6716569,45.1066569,3032.537657,5697.087657,2421.927657,1058.527657,0.0525555,0.501001,0.498999,76.9146569,104.8276569,110.8956569,67.7167569,1.08014,0,0.977022,0.0229779
23670,50.41489195,101.700492,45.15349195,3032.239492,5697.259492,2421.409492,1058.649492,0.0525925,0.501001,0.498999,76.93729195,104.849492,110.917492,67.73859195,1.08115,0,0.977033,0.0229665
23700,50.39771795,101.6902179,45.16181795,3031.831218,5696.901218,2422.121218,1058.641218,0.052619,0.501001,0.498999,76.92081795,104.8312179,110.8992179,67.72031795,1.08128,0,0.977045,0.0229555
23730,50.26784646,101.5670465,45.05454646,3031.300046,5696.380046,2422.720046,1058.480046,0.0526358,0.501001,0.498999,76.79154646,104.7000465,110.7680465,67.58914646,1.08089,0,0.977054,0.0229458
23760,49.67049624,100.9737962,44.48129624,3030.410796,5695.120796,2423.190796,1057.800796,0.0526334,0.501001,0.498999,76.19369624,104.1007962,110.1687962,66.98989624,1.08001,0,0.97706,0.02294
23790,50.07404192,101.3774419,44.90854192,3030.692442,5694.812442,2424.332442,1058.112442,0.052617,0.501001,0.498999,76.59654192,104.5024419,110.5704419,67.39154192,1.07879,0,0.977064,0.0229355
23820,49.53430378,100.8344038,44.39020378,3030.241404,5693.841404,2424.261404,1057.461404,0.0525866,0.501001,0.498999,76.05480378,103.9614038,110.0294038,66.85050378,1.07762,0,0.977067,0.0229332
23850,50.30636782,101.6012678,45.18756782,3031.243268,5694.303268,2425.233268,1058.173268,0.0525621,0.501001,0.498999,76.82586782,104.7332678,110.8012678,67.62236782,1.07697,0,0.977069,0.0229306
23880,50.02471465,101.3152146,44.93271465,3031.232215,5694.382215,2424.802215,1057.922215,0.0525438,0.501001,0.498999,76.54381465,104.4522146,110.5202146,67.34131465,1.07687,0,0.977072,0.0229277
23910,50.36302178,101.6486218,45.29652178,3031.831622,5695.021622,2424.611622,1058.261622,0.0525341,0.501001,0.498999,76.88212178,104.7916218,110.8596218,67.68072178,1.07718,0,0.977076,0.022924
23940,49.77699816,101.0621982,44.74029816,3031.357198,5694.857198,2422.897198,1057.687198,0.05254,0.501001,0.498999,76.29649816,104.2071982,110.2751982,67.09629816,1.07794,0,0.977082,0.022918
23970,50.36809407,101.6544941,45.35869407,3031.969494,5695.829494,2423.049494,1058.299494,0.0525549,0.501001,0.498999,76.88839407,104.7994941,110.8674941,67.68859407,1.0788,0,0.977089,0.0229112
24000,50.08496197,101.373862,45.10566197,3031.596862,5695.696862,2422.166862,1058.106862,0.0525698,0.501001,0.498999,76.60536197,104.516862,110.584862,67.40596197,1.07936,0,0.977095,0.0229051
24030,49.88707189,101.1791719,44.93797189,3031.229172,5695.619172,2422.209172,1057.989172,0.0525871,0.501001,0.498999,76.40877189,104.3191719,110.3871719,67.20827189,1.07985,0,0.977101,0.0228985
24060,50.30999538,101.6068954,45.38789538,3031.431895,5695.921895,2422.781895,1058.431895,0.0526009,0.501001,0.498999,76.83279538,104.7418954,110.8098954,67.63099538,1.08002,0,0.977108,0.0228924
24090,50.02487025,101.3236702,45.13167025,3030.99567,5695.26567,2423.28567,1058.12567,0.0526047,0.501001,0.498999,76.54707025,104.4556702,110.5236702,67.34477025,1.07965,0,0.977112,0.0228884
24120,50.43997148,101.7408715,45.57577148,3031.279871,5695.439871,2423.809871,1058.509871,0.0526022,0.501001,0.498999,76.96177148,104.8698715,110.9378715,67.75897148,1.07914,0,0.977115,0.0228847
24150,49.92073807,101.2200381,45.08273807,3030.760038,5694.620038,2423.970038,1057.950038,0.0525932,0.501001,0.498999,76.44183807,104.3500381,110.4180381,67.23913807,1.07875,0,0.977118,0.0228822
24180,50.08116251,101.3798625,45.27226251,3030.959863,5694.689863,2424.209863,1058.109863,0.0525812,0.501001,0.498999,76.60226251,104.5098625,110.5778625,67.39896251,1.07821,0,0.97712,0.0228804
24210,50.25084505,101.546145,45.46834505,3031.249145,5694.729145,2424.759145,1058.199145,0.0525688,0.501001,0.498999,76.77064505,104.679145,110.747145,67.56824505,1.07778,0,0.977121,0.0228787
24240,50.38198408,101.6757841,45.63028408,3031.500784,5694.990784,2424.210784,1058.340784,0.0525608,0.501001,0.498999,76.90178408,104.8107841,110.8787841,67.69988408,1.07774,0,0.977123,0.0228769
24270,49.8383847,101.1310847,45.1183847,3031.028085,5694.568085,2423.468085,1057.838085,0.0525615,0.501001,0.498999,76.3585847,104.2680847,110.3360847,67.1571847,1.07808,0,0.977126,0.0228739
24300,49.68944859,100.9815486,44.99784859,3030.949549,5694.539549,2422.629549,1057.759549,0.0525619,0.501001,0.498999,76.20924859,104.1195486,110.1875486,67.00864859,1.07831,0,0.977128,0.0228716
24330,50.24242601,101.535126,45.58312601,3031.513126,5695.443126,2423.433126,1058.243126,0.0525709,0.501001,0.498999,76.76302601,104.673126,110.741126,67.56222601,1.0787,0,0.977132,0.0228679
24360,50.21791945,101.5129194,45.59081945,3031.388919,5695.428919,2423.328919,1058.298919,0.0525786,0.501001,0.498999,76.73911945,104.6489194,110.7169194,67.53801945,1.07901,0,0.977136,0.0228643
24390,50.37826183,101.6731618,45.77986183,3031.519162,5695.499162,2423.729162,1058.399162,0.0525843,0.501001,0.498999,76.89976183,104.8091618,110.8771618,67.69826183,1.07914,0,0.977139,0.0228614
24420,49.57236905,100.868869,45.00546905,3030.652869,5694.562869,2423.102869,1057.612869,0.0525862,0.501001,0.498999,76.09356905,104.002869,110.070869,66.89196905,1.07906,0,0.977141,0.022859
24450,50.20991359,101.5071136,45.67341359,3031.210114,5695.360114,2423.780114,1058.280114,0.0525876,0.501001,0.498999,76.73131359,104.6401136,110.7081136,67.52921359,1.07892,0,0.977143,0.0228568
24480,50.37895988,101.6770599,45.87235988,3031.31906,5695.34906,2423.29906,1058.44906,0.0525865,0.501001,0.498999,76.89965988,104.8090599,110.8770599,67.69815988,1.07882,0,0.977145,0.0228549
24510,49.85937942,101.1583794,45.38487942,3030.759379,5694.719379,2423.339379,1057.899379,0.0525886,0.501001,0.498999,76.38077942,104.2893794,110.3573794,67.17847942,1.07878,0,0.977147,0.0228528
24540,49.5898531,100.8908531,45.1441531,3030.419853,5694.549853,2422.729853,1057.679853,0.052587,0.501001,0.498999,76.1117531,104.0198531,110.0878531,66.9089531,1.07873,0,0.977149,0.0228509
24570,49.66142914,100.9610291,45.24732914,3030.521029,5694.211029,2423.391029,1057.621029,0.0525814,0.501001,0.498999,76.18272914,104.0910291,110.1590291,66.98012914,1.07854,0,0.97715,0.0228497
24600,49.91759636,101.2157964,45.53499636,3030.846796,5694.446796,2423.266796,1057.926796,0.0525733,0.501001,0.498999,76.43809636,104.3467964,110.4147964,67.23589636,1.07824,0,0.977151,0.0228489
24630,49.59702855,100.8934286,45.24362855,3030.606429,5694.336429,2423.336429,1057.606429,0.0525722,0.501001,0.498999,76.11762855,104.0264286,110.0944286,66.91552855,1.07825,0,0.977152,0.0228475
24660,50.17499284,101.4706928,45.85419284,3031.214693,5694.834693,2423.614693,1058.174693,0.0525707,0.501001,0.498999,76.69549284,104.6046928,110.6726928,67.49379284,1.0783,0,0.977154,0.0228461
24690,50.06241159,101.3596116,45.77471159,3031.092612,5694.952612,2423.032612,1058.112612,0.0525745,0.501001,0.498999,76.58341159,104.4926116,110.5606116,67.38171159,1.07856,0,0.977156,0.0228435
24720,50.31274684,101.6080468,46.05454684,3031.423047,5695.213047,2423.903047,1058.323047,0.0525758,0.501001,0.498999,76.83364684,104.7430468,110.8110468,67.63214684,1.07872,0,0.977158,0.022842
24750,50.37789179,101.6731918,46.15239179,3031.468192,5695.178192,2423.948192,1058.438192,0.0525795,0.501001,0.498999,76.89859179,104.8081918,110.8761918,67.69729179,1.07878,0,0.97716,0.0228403
24780,50.2689601,101.5653601,46.0729601,3031.31936,5695.11936,2424.00936,1058.43936,0.0525823,0.501001,0.498999,76.7898601,104.6993601,110.7673601,67.5884601,1.07888,0,0.977161,0.0228386
24810,50.13510536,101.4312054,45.97150536,3031.175205,5695.105205,2423.145205,1058.205205,0.0525813,0.501001,0.498999,76.65530536,104.5652054,110.6332054,67.45430536,1.07875,0,0.977162,0.0228376
24840,50.39622397,101.694524,46.26562397,3031.356524,5695.296524,2423.246524,1058.466524,0.0525864,0.501001,0.498999,76.91692397,104.826524,110.894524,67.71562397,1.07885,0,0.977164,0.0228359
24870,50.37831295,101.676413,46.27691295,3031.328413,5695.128413,2424.168413,1058.458413,0.0525873,0.501001,0.498999,76.89931295,104.808413,110.876413,67.69751295,1.07884,0,0.977165,0.0228351
24900,49.9863707,101.2854707,45.9174707,3030.896471,5694.956471,2423.236471,1058.116471,0.0525868,0.501001,0.498999,76.5075707,104.4164707,110.4844707,67.3055707,1.07879,0,0.977166,0.0228345
24930,49.61307059,100.9130706,45.57667059,3030.493071,5694.423071,2423.123071,1057.683071,0.0525872,0.501001,0.498999,76.13427059,104.0430706,110.1110706,66.93217059,1.0787,0,0.977167,0.0228333
24960,49.87768454,101.1774845,45.87028454,3030.757485,5694.507485,2423.787485,1057.997485,0.0525851,0.501001,0.498999,76.39908454,104.3074845,110.3754845,67.19658454,1.07863,0,0.977168,0.0228324
24990,49.8829196,101.1826196,45.9078196,3030.75262,5694.56262,2423.21262,1057.88262,0.0525823,0.501001,0.498999,76.4039196,104.3126196,110.3806196,67.2017196,1.07846,0,0.977168,0.0228316
25020,50.1877779,101.4875779,46.2418779,3031.047578,5694.847578,2423.297578,1058.307578,0.0525811,0.501001,0.498999,76.7085779,104.6175779,110.6855779,67.5066779,1.07848,0,0.977169,0.0228308
25050,49.62213956,100.9197396,45.70813956,3030.58174,5694.21174,2423.59174,1057.68174,0.0525742,0.501001,0.498999,76.14303956,104.0517396,110.1197396,66.94083956,1.07842,0,0.977169,0.0228306
25080,49.57702176,100.8748218,45.69532176,3030.566822,5694.226822,2422.436822,1057.586822,0.0525726,0.501001,0.498999,76.09792176,104.0068218,110.0748218,66.89592176,1.07838,0,0.97717,0.0228302
25110,49.64330206,100.9403021,45.79090206,3030.673302,5694.483302,2423.503302,1057.623302,0.0525757,0.501001,0.498999,76.16380206,104.0733021,110.1413021,66.96240206,1.07855,0,0.977171,0.0228291
25140,49.97744078,101.2746408,46.15744078,3031.007641,5694.807641,2423.617641,1058.057641,0.0525766,0.501001,0.498999,76.49794078,104.4076408,110.4756408,67.29674078,1.07866,0,0.977172,0.0228284
25170,50.20828797,101.505588,46.42068797,3031.228588,5695.058588,2423.368588,1058.248588,0.0525793,0.501001,0.498999,76.72908797,104.638588,110.706588,67.52768797,1.07873,0,0.977172,0.0228277
25200,49.73741934,101.0370193,45.97921934,3030.678019,5694.658019,2422.548019,1057.828019,0.0525853,0.501001,0.498999,76.25891934,104.1680193,110.2360193,67.05711934,1.07893,0,0.977173,0.0228266
25230,49.80686661,100.6069666,46.36366661,3824.810967,6616.940967,2328.260967,1048.110967,0.0588203,0.501001,0.498999,76.21656661,104.3209666,110.3889666,67.21006661,1.16204,0,0.977392,0.0226082
25260,50.39108081,101.3228808,47.48528081,3817.115881,6791.235881,2340.285881,1064.915881,0.0694589,0.501001,0.498999,76.77728081,104.9058808,110.9738808,67.79498081,1.18115,0,0.977564,0.0224359
25290,50.09526666,101.5577667,47.63686666,3780.698767,6823.478767,2408.588767,1077.178767,0.0777873,0.501001,0.498999,76.54946666,104.5587667,110.6267667,67.44786666,1.14254,0,0.977599,0.0224011
25320,50.25179883,102.3991988,48.13349883,3731.351199,6793.111199,2524.331199,1076.911199,0.0832609,0.501001,0.498999,76.80429883,104.6111988,110.6791988,67.50029883,1.05034,0,0.977434,0.0225659
25350,50.61409057,103.3186906,48.64809057,3687.218691,6734.658691,2666.448691,1077.188691,0.0849255,0.501001,0.498999,77.23719057,104.8386906,110.9066906,67.72779057,0.935682,0,0.977013,0.0229874
25380,50.20250014,103.2364001,48.27940014,3655.7724,6670.3324,2821.7124,1066.1424,0.082976,0.501001,0.498999,76.83380014,104.2924001,110.3604001,67.18150014,0.827092,0,0.976348,0.023652
25410,50.80751308,103.8482131,48.83431308,3647.369213,6610.979213,2951.709213,1055.779213,0.0788433,0.501001,0.498999,77.44431308,104.7892131,110.8572131,67.67831308,0.738623,0,0.975386,0.0246144
25440,50.78347791,103.5682779,48.74207791,3659.564278,6577.834278,3036.014278,1048.044278,0.0731834,0.501001,0.498999,77.39597791,104.7242779,110.7922779,67.61337791,0.680914,0,0.974408,0.0255918
25470,50.4021733,102.6918733,48.3127733,3690.338873,6566.228873,3078.628873,1039.248873,0.0678745,0.501001,0.498999,76.9655733,104.3588733,110.4268733,67.2479733,0.649005,0,0.973187,0.0268128
25500,49.96991096,101.675511,47.90411096,3730.793511,6609.133511,3065.393511,1035.493511,0.0629352,0.501001,0.498999,76.50871096,104.003511,110.071511,66.89261096,0.64,0,0.97204,0.02796
25530,50.28083056,101.4586306,48.32903056,3770.958631,6664.618631,3012.948631,1032.768631,0.0594835,0.501001,0.498999,76.81253056,104.4286306,110.4966306,67.31773056,0.64706,0,0.971178,0.028822
25560,50.11347283,100.8968728,48.38237283,3804.783873,6724.453873,2940.123873,1039.953873,0.0573377,0.501001,0.498999,76.68187283,104.4138728,110.4818728,67.30297283,0.672289,0,0.970399,0.0296008
25590,49.93043479,100.5407348,48.47723479,3825.050735,6787.720735,2861.490735,1041.590735,0.0564719,0.501001,0.498999,76.57503479,104.3807348,110.4487348,67.26983479,0.707338,0,0.969877,0.0301233
